2026-03-14 04:44:14,590 INFO    MainThread:2100302 [wandb_setup.py:_flush():79] Current SDK version is 0.18.7
2026-03-14 04:44:14,591 INFO    MainThread:2100302 [wandb_setup.py:_flush():79] Configure stats pid to 2100302
2026-03-14 04:44:14,591 INFO    MainThread:2100302 [wandb_setup.py:_flush():79] Loading settings from /home/nagle/.config/wandb/settings
2026-03-14 04:44:14,591 INFO    MainThread:2100302 [wandb_setup.py:_flush():79] Loading settings from /home/nagle/final_version/wandb/settings
2026-03-14 04:44:14,591 INFO    MainThread:2100302 [wandb_setup.py:_flush():79] Loading settings from environment variables: {'api_key': '***REDACTED***', '_require_legacy_service': 'true', 'entity': 'romanagle-university-of-california-berkeley', 'project': 'final_version-scripts', 'sweep_id': '8ok62pcw', 'root_dir': '/home/nagle/final_version', 'run_id': 'pkn339j7', 'sweep_param_path': '/home/nagle/final_version/wandb/sweep-8ok62pcw/config-pkn339j7.yaml'}
2026-03-14 04:44:14,591 INFO    MainThread:2100302 [wandb_setup.py:_flush():79] Applying setup settings: {'mode': None, '_disable_service': None}
2026-03-14 04:44:14,591 INFO    MainThread:2100302 [wandb_setup.py:_flush():79] Inferring run settings from compute environment: {'program_relpath': 'scripts/wandb_sweep.py', 'program_abspath': '/home/nagle/final_version/scripts/wandb_sweep.py', 'program': 'scripts/wandb_sweep.py'}
2026-03-14 04:44:14,591 INFO    MainThread:2100302 [wandb_setup.py:_flush():79] Applying login settings: {}
2026-03-14 04:44:14,591 INFO    MainThread:2100302 [wandb_init.py:_log_setup():533] Logging user logs to /home/nagle/final_version/wandb/run-20260314_044414-pkn339j7/logs/debug.log
2026-03-14 04:44:14,591 INFO    MainThread:2100302 [wandb_init.py:_log_setup():534] Logging internal logs to /home/nagle/final_version/wandb/run-20260314_044414-pkn339j7/logs/debug-internal.log
2026-03-14 04:44:14,591 INFO    MainThread:2100302 [wandb_init.py:init():619] calling init triggers
2026-03-14 04:44:14,591 INFO    MainThread:2100302 [wandb_init.py:init():627] wandb.init called with sweep_config: {'mut_rate_int': 14, 'potts_df': 10, 'potts_lambda_J': 3.653446039974571, 'potts_p_edge': 0.7875654893584192, 'potts_p_rescue': 0.1323921907293704, 'seed': 1, 'seq_length': 15}
config: {}
2026-03-14 04:44:14,591 INFO    MainThread:2100302 [wandb_init.py:init():669] starting backend
2026-03-14 04:44:14,591 INFO    MainThread:2100302 [wandb_init.py:init():673] sending inform_init request
2026-03-14 04:44:14,597 INFO    MainThread:2100302 [backend.py:_multiprocessing_setup():106] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2026-03-14 04:44:14,597 INFO    MainThread:2100302 [wandb_init.py:init():686] backend started and connected
2026-03-14 04:44:14,603 INFO    MainThread:2100302 [wandb_run.py:_config_callback():1387] config_cb None None {'mut_rate_int': 14, 'potts_df': 10, 'potts_lambda_J': 3.653446039974571, 'potts_p_edge': 0.7875654893584192, 'potts_p_rescue': 0.1323921907293704, 'seed': 1, 'seq_length': 15}
2026-03-14 04:44:14,605 INFO    MainThread:2100302 [wandb_init.py:init():781] updated telemetry
2026-03-14 04:44:14,634 INFO    MainThread:2100302 [wandb_init.py:init():814] communicating run to backend with 90.0 second timeout
2026-03-14 04:44:14,952 INFO    MainThread:2100302 [wandb_init.py:init():867] starting run threads in backend
2026-03-14 04:44:17,999 INFO    MainThread:2100302 [wandb_run.py:_console_start():2456] atexit reg
2026-03-14 04:44:18,000 INFO    MainThread:2100302 [wandb_run.py:_redirect():2305] redirect: wrap_raw
2026-03-14 04:44:18,000 INFO    MainThread:2100302 [wandb_run.py:_redirect():2370] Wrapping output streams.
2026-03-14 04:44:18,000 INFO    MainThread:2100302 [wandb_run.py:_redirect():2395] Redirects installed.
2026-03-14 04:44:18,003 INFO    MainThread:2100302 [wandb_init.py:init():911] run started, returning control to user process
2026-03-14 04:44:18,004 INFO    MainThread:2100302 [wandb_run.py:_config_callback():1387] config_cb None None {'seq': 'AAAAAAACCCCCAAA', 'seq_length_actual': 15, 'mut_rate': 0.9333333333333333}
2026-03-14 04:52:57,830 INFO    MainThread:2100302 [wandb_run.py:_finish():2155] finishing run romanagle-university-of-california-berkeley/final_version-scripts/pkn339j7
2026-03-14 04:52:57,830 INFO    MainThread:2100302 [wandb_run.py:_atexit_cleanup():2420] got exitcode: 0
2026-03-14 04:52:57,830 INFO    MainThread:2100302 [wandb_run.py:_restore():2402] restore
2026-03-14 04:52:57,830 INFO    MainThread:2100302 [wandb_run.py:_restore():2408] restore done
2026-03-14 04:53:03,276 INFO    MainThread:2100302 [wandb_run.py:_footer_history_summary_info():3960] rendering history
2026-03-14 04:53:03,277 INFO    MainThread:2100302 [wandb_run.py:_footer_history_summary_info():3992] rendering summary
2026-03-14 04:53:03,285 INFO    MainThread:2100302 [wandb_run.py:_footer_sync_info():3921] logging synced files
